['placeholder', 'California', 67172, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 42444, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 50087, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 1287, 'default prompt', [289, 'US-CAL-CISO']]
['placeholder', 'California', 59614, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 64784, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 69714, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 44205, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 68644, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 71279, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 2328, 'default prompt', [289, 'US-CAL-CISO']]
['placeholder', 'California', 74651, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 68904, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 3519, 'default prompt', [289, 'US-CAL-CISO']]
['placeholder', 'California', 67705, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 53176, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 64383, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 52912, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 72985, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 44115, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 30170, 'default prompt', [187, 'US-CAL-CISO']]
['placeholder', 'California', 31878, 'default prompt', [187, 'US-CAL-CISO']]
['placeholder', 'California', 63613, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 47203, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 84129, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 36004, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 65356, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 69495, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 81024, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 81335, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 72066, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 78813, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 73471, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 28770, 'default prompt', [247, 'US-CAL-CISO']]
['placeholder', 'California', 65211, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 48728, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 32181, 'default prompt', [187, 'US-CAL-CISO']]
['placeholder', 'California', 3305, 'default prompt', [289, 'US-CAL-CISO']]
['placeholder', 'California', 42461, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 62734, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 37821, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 83301, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 50766, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 75844, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 83303, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 82112, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 65250, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 43097, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 42401, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 64141, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 44116, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 63587, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 57558, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 30699, 'default prompt', [187, 'US-CAL-CISO']]
['placeholder', 'California', 51528, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 42453, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 55528, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 39799, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 77599, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 72953, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 72725, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 71810, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 29813, 'default prompt', [187, 'US-CAL-CISO']]
['placeholder', 'California', 52460, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 74645, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 69111, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 79263, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 71017, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 76729, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 63070, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 71885, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 36219, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 67605, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 82860, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 43150, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 66114, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 68782, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 78402, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 76407, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 71670, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 70475, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 70991, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 85820, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 50555, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 74177, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 69873, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 54376, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 63292, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 71834, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 67415, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 80555, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 80541, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 52122, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 62942, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 36714, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 73891, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 67402, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 36201, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 42305, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 71172, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 48409, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 82520, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 3101, 'default prompt', [289, 'US-CAL-CISO']]
['placeholder', 'California', 45687, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 60969, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 71110, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 48013, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 84724, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 47162, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 47911, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 66102, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 37525, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 58568, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 49508, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 53433, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 56666, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 43320, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 31544, 'default prompt', [187, 'US-CAL-CISO']]
['placeholder', 'California', 80869, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 54527, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 74558, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 66447, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 51549, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 74631, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 61216, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 62038, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 76997, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 40740, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 74439, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 86016, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 70207, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 44793, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 19193, 'default prompt', [311, 'US-CAL-CISO']]
['placeholder', 'California', 59985, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 49561, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 47947, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 85776, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 36391, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 69713, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 66463, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 63796, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 58472, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 78200, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 57419, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 65455, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 19088, 'default prompt', [311, 'US-CAL-CISO']]
['placeholder', 'California', 60503, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 35850, 'default prompt', [171, 'US-CAL-CISO']]
['placeholder', 'California', 67818, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 30476, 'default prompt', [187, 'US-CAL-CISO']]
['placeholder', 'California', 68370, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 57859, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 68588, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 45377, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 79973, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 50475, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 71952, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 52696, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 43789, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 83976, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 82965, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 10976, 'default prompt', [316, 'US-CAL-CISO']]
['placeholder', 'California', 43692, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 74667, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 43095, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 66619, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 42642, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 47616, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 68364, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 62060, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 72788, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 50306, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 52791, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 80111, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 65259, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 35525, 'default prompt', [171, 'US-CAL-CISO']]
['placeholder', 'California', 65446, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 77997, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 72173, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 74626, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 5599, 'default prompt', [254, 'US-CAL-CISO']]
['placeholder', 'California', 42074, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 75814, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 50245, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 73741, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 73142, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 54905, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 52898, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 65537, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 76668, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 78036, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 72781, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 37220, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 54840, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 36779, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 59562, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 43089, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 2286, 'default prompt', [289, 'US-CAL-CISO']]
['placeholder', 'California', 64626, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 62336, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 35407, 'default prompt', [171, 'US-CAL-CISO']]
['placeholder', 'California', 53842, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 35005, 'default prompt', [171, 'US-CAL-CISO']]
['placeholder', 'California', 44015, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 9763, 'default prompt', [310, 'US-CAL-CISO']]
['placeholder', 'California', 67776, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 30422, 'default prompt', [187, 'US-CAL-CISO']]
['placeholder', 'California', 63989, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 82486, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 72186, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 43084, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 6075, 'default prompt', [254, 'US-CAL-CISO']]
['placeholder', 'California', 61345, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 47615, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 68238, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 6283, 'default prompt', [254, 'US-CAL-CISO']]
['placeholder', 'California', 56762, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 85787, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 45406, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 81232, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 62883, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 81484, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 43105, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 68366, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 65097, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 80072, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 50471, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 73822, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 77539, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 65591, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 69888, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 61822, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 74256, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 66110, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 75111, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 56215, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 70800, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 61564, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 63689, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 73894, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 77238, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 65501, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 65475, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 69084, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 71160, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 65683, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 57278, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 73657, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 32884, 'default prompt', [171, 'US-CAL-CISO']]
['placeholder', 'California', 52866, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 63465, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 45762, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 47973, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 62795, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 81523, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 73704, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 57155, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 84989, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 50031, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 45669, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 55097, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 65777, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 7412, 'default prompt', [310, 'US-CAL-CISO']]
['placeholder', 'California', 66267, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 79854, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 49578, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 82811, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 64289, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 67813, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 67730, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 61747, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 50144, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 39360, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 56269, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 81040, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 47592, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 58265, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 83529, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 48807, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 39936, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 11049, 'default prompt', [316, 'US-CAL-CISO']]
['placeholder', 'California', 60914, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 85002, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 30405, 'default prompt', [187, 'US-CAL-CISO']]
['placeholder', 'California', 74262, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 85130, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 620, 'default prompt', [289, 'US-CAL-CISO']]
['placeholder', 'California', 64148, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 65837, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 35757, 'default prompt', [171, 'US-CAL-CISO']]
['placeholder', 'California', 52880, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 53566, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 15727, 'default prompt', [307, 'US-CAL-CISO']]
['placeholder', 'California', 62091, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 79744, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 32615, 'default prompt', [171, 'US-CAL-CISO']]
['placeholder', 'California', 21288, 'default prompt', [311, 'US-CAL-CISO']]
['placeholder', 'California', 83089, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 69068, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 25950, 'default prompt', [247, 'US-CAL-CISO']]
['placeholder', 'California', 82220, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 75484, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 57259, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 47319, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 27893, 'default prompt', [247, 'US-CAL-CISO']]
['placeholder', 'California', 74660, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 10546, 'default prompt', [310, 'US-CAL-CISO']]
['placeholder', 'California', 57042, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 63871, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 49078, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 31416, 'default prompt', [187, 'US-CAL-CISO']]
['placeholder', 'California', 64058, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 76369, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 72852, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 49488, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 46369, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 32739, 'default prompt', [171, 'US-CAL-CISO']]
['placeholder', 'California', 76015, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 74113, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 41051, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 69133, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 57967, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 24507, 'default prompt', [308, 'US-CAL-CISO']]
['placeholder', 'California', 444, 'default prompt', [289, 'US-CAL-CISO']]
['placeholder', 'California', 68264, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 79619, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 54758, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 37430, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 30895, 'default prompt', [187, 'US-CAL-CISO']]
['placeholder', 'California', 35224, 'default prompt', [171, 'US-CAL-CISO']]
['placeholder', 'California', 64706, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 73831, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 42019, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 79941, 'default prompt', [292, 'US-CAL-CISO']]
['placeholder', 'California', 36006, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 77104, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 50434, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 46158, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 46256, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 85664, 'default prompt', [302, 'US-CAL-CISO']]
['placeholder', 'California', 59911, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 38391, 'default prompt', [142, 'US-CAL-CISO']]
['placeholder', 'California', 72257, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 72490, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 44883, 'default prompt', [104, 'US-CAL-CISO']]
['placeholder', 'California', 42183, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 63649, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 51268, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 62065, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 39914, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 67033, 'default prompt', [221, 'US-CAL-CISO']]
['placeholder', 'California', 30314, 'default prompt', [187, 'US-CAL-CISO']]
['placeholder', 'California', 73512, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 78371, 'default prompt', [285, 'US-CAL-CISO']]
['placeholder', 'California', 62636, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 62938, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 57563, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 47317, 'default prompt', [110, 'US-CAL-CISO']]
['placeholder', 'California', 40797, 'default prompt', [141, 'US-CAL-CISO']]
['placeholder', 'California', 62834, 'default prompt', [177, 'US-CAL-CISO']]
['placeholder', 'California', 73694, 'default prompt', [286, 'US-CAL-CISO']]
['placeholder', 'California', 71502, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 17539, 'default prompt', [307, 'US-CAL-CISO']]
['placeholder', 'California', 52536, 'default prompt', [123, 'US-CAL-CISO']]
['placeholder', 'California', 12858, 'default prompt', [316, 'US-CAL-CISO']]
['placeholder', 'California', 70659, 'default prompt', [294, 'US-CAL-CISO']]
['placeholder', 'California', 56186, 'default prompt', [131, 'US-CAL-CISO']]
['placeholder', 'California', 52142, 'default prompt', [123, 'US-CAL-CISO']]
